N         Bubblesort               BetterBubble             Selectsort               Insertionsort     
1674      0.2624785900115967       0.2624785900115967       0.04824972152709961      0.2624785900115967       
1699      0.17960071563720703      0.17960071563720703      0.05842733383178711      0.17960071563720703      
1724      0.17197966575622559      0.17197966575622559      0.04613351821899414      0.17197966575622559      
1749      0.19923782348632812      0.19923782348632812      0.06414651870727539      0.19923782348632812      
1774      0.16853904724121094      0.16853904724121094      0.0647280216217041       0.16853904724121094      
1799      0.1698763370513916       0.1698763370513916       0.06563472747802734      0.1698763370513916       
1824      0.24514079093933105      0.24514079093933105      0.0638892650604248       0.24514079093933105      
1849      0.20632457733154297      0.20632457733154297      0.0609593391418457       0.20632457733154297      
1874      0.2353498935699463       0.2353498935699463       0.047638654708862305     0.2353498935699463       
1899      0.20060038566589355      0.20060038566589355      0.05665445327758789      0.20060038566589355      
